Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Hour
2024-08-04,11:06:21,"""CNR7932519""",Incomplete,"""CID4394065""",Auto,Sarai Kale Khan,Udyog Bhawan,7.7,23.6,0.0,Desconocido,0.0,Desconocido,1.0,Customer Demand,271.0,18.13,0.0,0.0,UPI,-1
2024-10-16,11:32:02,"""CNR2612184""",Completed,"""CID4405670""",Go Mini,Indraprastha,Rithala,13.3,21.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,967.0,33.58,4.9,3.6,UPI,-1
2024-09-10,19:49:55,"""CNR3447713""",Completed,"""CID5955912""",Go Mini,Badarpur,Sonipat,8.0,21.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,485.0,4.87,3.9,4.4,UPI,-1
2024-05-29,01:31:18,"""CNR2799373""",Cancelled by Driver,"""CID9271532""",Premier Sedan,Badshahpur,Hauz Khas,11.6,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-23,09:55:52,"""CNR5553483""",Cancelled by Driver,"""CID7134832""",Go Mini,Sarojini Nagar,Bahadurgarh,10.2,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-21,08:19:29,"""CNR5372623""",Completed,"""CID7146388""",Bike,South Extension,Anand Vihar ISBT,11.4,33.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,140.0,29.72,5.0,4.9,Uber Wallet,-1
2024-03-02,08:12:25,"""CNR2452742""",No Driver Found,"""CID3648329""",Premier Sedan,Indraprastha,Saidulajab,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-19,15:19:20,"""CNR9029366""",Completed,"""CID1184589""",Auto,Udyog Vihar,Gurgaon Railway Station,5.9,44.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,522.0,37.36,3.8,4.2,UPI,-1
2024-04-30,19:47:02,"""CNR6471822""",Completed,"""CID4520970""",Bike,Tilak Nagar,Nirman Vihar,7.6,17.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,515.0,12.21,4.2,4.7,Cash,-1
2024-11-03,13:25:57,"""CNR5213999""",Completed,"""CID1596363""",Auto,Badshahpur,Aya Nagar,5.3,41.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,443.0,18.3,3.9,4.5,UPI,-1
2024-04-15,18:03:49,"""CNR1302122""",Completed,"""CID8794111""",Bike,Keshav Puram,Jama Masjid,3.8,25.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,328.0,12.31,4.6,4.6,UPI,-1
2024-12-08,21:42:00,"""CNR8468066""",Completed,"""CID6920692""",eBike,Shahdara,Old Gurgaon,4.0,16.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,378.0,48.0,3.4,4.5,UPI,-1
2024-11-05,18:56:45,"""CNR6962795""",Completed,"""CID7964300""",eBike,Mayur Vihar,Mandi House,2.2,40.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1376.0,25.99,3.9,4.1,UPI,-1
2024-07-21,11:20:46,"""CNR9279990""",Completed,"""CID5318534""",Go Mini,Inderlok,Gwal Pahari,13.8,35.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1263.0,9.47,4.2,4.6,Cash,-1
2024-02-02,15:23:49,"""CNR4768003""",Completed,"""CID6321296""",Premier Sedan,Lok Kalyan Marg,Seelampur,12.7,23.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,131.0,43.66,3.1,4.2,UPI,-1
2024-08-17,14:11:33,"""CNR7188411""",Completed,"""CID7670245""",Premier Sedan,Central Secretariat,Ghitorni,2.1,34.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1039.0,18.52,4.2,3.4,Cash,-1
2024-09-04,11:52:56,"""CNR3854924""",Incomplete,"""CID8774357""",Auto,Hauz Rani,Shastri Park,2.1,25.0,0.0,Desconocido,0.0,Desconocido,1.0,Customer Demand,346.0,10.36,0.0,0.0,Debit Card,-1
2024-02-29,22:11:00,"""CNR6801237""",Completed,"""CID1354964""",Go Sedan,Sadar Bazar Gurgaon,DLF City Court,14.6,44.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,459.0,7.92,4.3,5.0,UPI,-1
2024-11-10,19:29:55,"""CNR8272919""",Completed,"""CID2878326""",Go Mini,Udyog Vihar Phase 4,Kanhaiya Nagar,10.1,27.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,633.0,26.99,3.8,4.9,UPI,-1
2024-12-08,19:28:28,"""CNR6964968""",Cancelled by Customer,"""CID9413679""",Go Sedan,Ghaziabad,Shastri Nagar,9.5,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-13,19:17:14,"""CNR9336208""",Cancelled by Driver,"""CID8833164""",Premier Sedan,Indirapuram,Chirag Delhi,11.7,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-09,15:28:25,"""CNR8789696""",No Driver Found,"""CID3681128""",Auto,Sushant Lok,Vishwavidyalaya,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-22,16:37:17,"""CNR2974981""",Completed,"""CID2147003""",Go Sedan,IMT Manesar,Peeragarhi,3.6,34.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,355.0,4.46,4.2,4.8,UPI,-1
2024-02-18,19:06:46,"""CNR2980025""",Cancelled by Driver,"""CID2144958""",Auto,Netaji Subhash Place,Malviya Nagar,7.3,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-08-30,22:21:54,"""CNR8441504""",Completed,"""CID3243324""",Go Sedan,Lal Quila,Subhash Chowk,13.5,35.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,306.0,31.81,4.3,5.0,UPI,-1
2024-07-25,05:08:26,"""CNR6023111""",Incomplete,"""CID3158705""",Bike,Qutub Minar,Hauz Khas,2.8,11.5,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,354.0,6.09,0.0,0.0,UPI,-1
2024-03-28,18:34:41,"""CNR5223314""",Completed,"""CID3357352""",Auto,Ashram,Udyog Vihar Phase 4,12.0,21.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,808.0,10.8,3.8,4.7,UPI,-1
2024-01-02,13:00:37,"""CNR8478513""",Cancelled by Driver,"""CID8909031""",Go Mini,Ardee City,Udyog Vihar Phase 4,11.7,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-26,18:28:30,"""CNR1662082""",No Driver Found,"""CID1384442""",Auto,Shahdara,Ambience Mall,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-16,17:57:14,"""CNR3619474""",No Driver Found,"""CID3375329""",Bike,Jhilmil,Anand Vihar ISBT,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-30,14:09:13,"""CNR8663583""",Completed,"""CID9241398""",Go Sedan,Lajpat Nagar,Dwarka Mor,5.7,27.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,986.0,38.15,4.2,4.2,UPI,-1
2024-11-21,14:00:24,"""CNR9488427""",Completed,"""CID7423339""",Go Mini,Gurgaon Sector 56,Gurgaon Railway Station,11.8,20.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,270.0,5.24,4.3,4.9,Cash,-1
2024-08-11,05:54:23,"""CNR2542207""",Completed,"""CID3526424""",Premier Sedan,Hauz Khas,Indraprastha,13.0,24.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1198.0,6.13,4.2,4.6,UPI,-1
2024-10-28,10:53:27,"""CNR5079714""",Completed,"""CID9173522""",Auto,Gurgaon Sector 29,Hauz Rani,10.4,34.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,338.0,35.33,3.3,3.3,Uber Wallet,-1
2024-11-07,06:19:59,"""CNR2542728""",Completed,"""CID2405033""",Go Sedan,New Delhi Railway Station,Subhash Chowk,12.9,15.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,296.0,20.23,4.3,3.9,Cash,-1
2024-11-25,12:00:12,"""CNR4243842""",Completed,"""CID3357057""",Go Mini,Laxmi Nagar,Anand Vihar,2.5,38.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,51.0,13.49,4.7,4.3,Debit Card,-1
2024-03-07,06:35:51,"""CNR6635625""",Cancelled by Customer,"""CID9652612""",Bike,Kalkaji,Hauz Khas,15.1,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-15,13:31:39,"""CNR1458105""",Completed,"""CID1045948""",Auto,Chhatarpur,Nirman Vihar,13.6,24.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,584.0,25.46,4.2,4.7,UPI,-1
2024-01-28,11:34:03,"""CNR9679239""",Completed,"""CID6565006""",Auto,Jahangirpuri,Central Secretariat,13.6,38.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,104.0,6.16,4.3,4.4,UPI,-1
2024-09-06,05:30:31,"""CNR3919599""",Completed,"""CID7567249""",Go Sedan,Shivaji Park,Hauz Khas,8.7,25.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,702.0,46.33,3.9,4.8,Uber Wallet,-1
2024-06-25,08:47:56,"""CNR6681580""",Cancelled by Customer,"""CID5559410""",Go Mini,Inderlok,Moti Nagar,6.3,0.0,1.0,Driver asked to cancel,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-26,20:54:06,"""CNR6700246""",Cancelled by Customer,"""CID3421879""",Auto,Indraprastha,Yamuna Bank,16.3,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-01,17:31:42,"""CNR4393395""",Completed,"""CID2343397""",Go Sedan,Rajiv Nagar,Tagore Garden,8.4,44.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,253.0,18.06,4.6,4.6,UPI,-1
2024-12-14,11:02:33,"""CNR6626694""",Completed,"""CID8079132""",Uber XL,Green Park,Akshardham,9.7,41.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1086.0,36.14,4.9,4.6,UPI,-1
2024-12-21,10:04:51,"""CNR3120105""",Completed,"""CID9682564""",eBike,Ashram,Saket,6.5,37.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,433.0,31.66,4.1,4.4,UPI,-1
2024-03-09,11:16:58,"""CNR9640256""",Cancelled by Driver,"""CID4598090""",Premier Sedan,Munirka,Greater Noida,4.7,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-03,16:41:14,"""CNR9840526""",Completed,"""CID3576558""",Go Mini,Gwal Pahari,Tughlakabad,10.9,36.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,92.0,14.63,3.2,4.6,Cash,-1
2024-04-28,19:11:53,"""CNR2241100""",Cancelled by Driver,"""CID1846303""",Auto,Samaypur Badli,Inderlok,7.4,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-27,12:20:32,"""CNR4461594""",Incomplete,"""CID4613565""",eBike,Peeragarhi,Udyog Vihar Phase 4,6.8,16.6,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,1081.0,15.98,0.0,0.0,UPI,-1
2024-04-23,17:11:31,"""CNR9613606""",Cancelled by Driver,"""CID7220424""",Auto,Vishwavidyalaya,Greater Noida,10.9,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-08-07,10:57:52,"""CNR8651488""",No Driver Found,"""CID2474771""",Go Sedan,Pataudi Chowk,AIIMS,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-25,19:13:34,"""CNR5165272""",Incomplete,"""CID2312697""",eBike,Saket A Block,IFFCO Chowk,4.3,24.6,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,335.0,5.97,0.0,0.0,UPI,-1
2024-06-04,15:39:31,"""CNR6465592""",Completed,"""CID4787874""",Go Sedan,Chandni Chowk,Badshahpur,5.5,38.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,393.0,44.76,3.2,4.6,Uber Wallet,-1
2024-02-03,18:33:31,"""CNR3157798""",Completed,"""CID8718164""",Go Mini,IMT Manesar,Subhash Chowk,13.4,24.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1042.0,35.24,4.6,5.0,Cash,-1
2024-01-06,18:40:22,"""CNR5893237""",Cancelled by Driver,"""CID5350866""",Go Sedan,Mundka,Indraprastha,8.7,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-13,15:48:51,"""CNR8022362""",Completed,"""CID3814631""",Auto,Saket,Udyog Bhawan,4.2,37.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,813.0,11.35,4.7,4.6,Uber Wallet,-1
2024-03-19,21:57:00,"""CNR4264596""",Completed,"""CID2412311""",Auto,Arjangarh,Dwarka Mor,9.8,32.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,404.0,37.32,3.2,5.0,UPI,-1
2024-06-29,14:47:32,"""CNR6099025""",Completed,"""CID6954634""",Premier Sedan,Mayur Vihar,Peeragarhi,13.0,42.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,581.0,49.73,4.8,4.5,UPI,-1
2024-05-14,20:53:25,"""CNR8962196""",Cancelled by Driver,"""CID6941922""",Auto,Uttam Nagar,Noida Extension,6.9,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-12,01:52:53,"""CNR3469606""",Completed,"""CID3736409""",Premier Sedan,Sikanderpur,Narsinghpur,4.4,30.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,448.0,30.71,4.0,4.7,UPI,-1
2024-11-28,16:02:51,"""CNR5232707""",Cancelled by Driver,"""CID2282714""",Go Sedan,Jahangirpuri,Mayur Vihar,9.4,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-25,22:58:27,"""CNR1214295""",Cancelled by Customer,"""CID6316610""",Go Sedan,Jahangirpuri,Malviya Nagar,17.1,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-20,12:38:40,"""CNR2665647""",Cancelled by Driver,"""CID6696229""",Premier Sedan,Sonipat,Rohini,9.8,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-06,02:49:41,"""CNR5190312""",Completed,"""CID6435867""",Go Sedan,Hauz Rani,Kadarpur,6.0,17.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1331.0,19.76,4.6,4.4,Credit Card,-1
2024-01-02,01:08:42,"""CNR2879762""",No Driver Found,"""CID5239927""",Go Sedan,Sikanderpur,Inderlok,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-14,20:11:40,"""CNR6202018""",Completed,"""CID9124775""",Auto,Tis Hazari,Arjangarh,10.3,41.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,299.0,49.48,4.2,4.5,Cash,-1
2024-11-17,08:59:48,"""CNR7629981""",Completed,"""CID2010687""",Auto,IMT Manesar,New Colony,12.3,22.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,630.0,36.93,3.3,3.6,Cash,-1
2024-09-11,03:28:27,"""CNR7818722""",Cancelled by Customer,"""CID5718176""",Auto,Faridabad Sector 15,Pragati Maidan,14.4,0.0,1.0,Driver is not moving towards pickup location,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-22,08:16:04,"""CNR4665805""",Completed,"""CID3639522""",Auto,Mansarovar Park,Jahangirpuri,5.1,28.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,306.0,36.52,4.3,4.6,Credit Card,-1
2024-12-22,08:11:30,"""CNR7410393""",Completed,"""CID4878756""",Go Mini,Dwarka Mor,Saidulajab,7.4,43.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1146.0,9.75,4.3,4.2,UPI,-1
2024-05-16,21:20:23,"""CNR7729341""",Completed,"""CID7518242""",eBike,Rajouri Garden,Okhla,9.1,39.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,397.0,23.87,3.1,4.3,Credit Card,-1
2024-10-31,14:48:50,"""CNR2942895""",Completed,"""CID4653896""",Go Mini,IMT Manesar,Rajouri Garden,5.2,31.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1351.0,46.17,4.3,4.3,Credit Card,-1
2024-04-26,06:27:00,"""CNR9311218""",No Driver Found,"""CID1639913""",Auto,Manesar,Ghitorni,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-21,20:28:22,"""CNR7019502""",Incomplete,"""CID1153732""",Go Mini,Greater Kailash,Janakpuri,3.0,13.4,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,225.0,17.37,0.0,0.0,UPI,-1
2024-05-01,01:55:43,"""CNR9299900""",Cancelled by Driver,"""CID2361627""",Go Mini,Moti Nagar,Jhilmil,7.4,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-28,16:43:00,"""CNR1578580""",Cancelled by Driver,"""CID1516414""",Auto,Ashok Park Main,Nehru Place,11.7,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-28,08:53:58,"""CNR4303127""",Completed,"""CID5110639""",Premier Sedan,Tughlakabad,IIT Delhi,8.1,44.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1086.0,8.86,4.9,4.8,UPI,-1
2024-06-03,12:55:27,"""CNR2227057""",Completed,"""CID4774959""",Go Sedan,Sarai Kale Khan,Chirag Delhi,3.4,41.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,82.0,6.62,4.3,4.8,Cash,-1
2024-06-23,17:34:04,"""CNR2312523""",Cancelled by Driver,"""CID3851558""",eBike,Nirman Vihar,ITO,5.0,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-04,04:25:22,"""CNR8890411""",Cancelled by Driver,"""CID9529602""",Go Sedan,IGNOU Road,Gurgaon Sector 56,10.2,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-31,19:36:59,"""CNR5538362""",Completed,"""CID3325213""",Bike,Uttam Nagar,Lajpat Nagar,4.1,19.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,883.0,29.27,4.9,3.5,Debit Card,-1
2024-12-15,18:37:28,"""CNR5248099""",Cancelled by Driver,"""CID5378644""",Bike,Ashok Vihar,Peeragarhi,10.4,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-08,12:37:45,"""CNR7356646""",Incomplete,"""CID1501852""",Auto,Moolchand,Khan Market,5.8,26.1,0.0,Desconocido,0.0,Desconocido,1.0,Customer Demand,728.0,12.92,0.0,0.0,Cash,-1
2024-11-08,11:51:31,"""CNR8413211""",Completed,"""CID8382313""",Auto,Ramesh Nagar,Green Park,3.1,41.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,815.0,41.46,4.9,4.6,UPI,-1
2024-09-26,10:16:45,"""CNR9783098""",No Driver Found,"""CID3987164""",Premier Sedan,Lal Quila,Ghitorni Village,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-18,22:13:47,"""CNR7685567""",Completed,"""CID3785424""",Auto,Kanhaiya Nagar,Sultanpur,12.8,24.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,578.0,46.99,3.8,4.9,Uber Wallet,-1
2024-12-30,06:25:48,"""CNR8518603""",Cancelled by Driver,"""CID3519218""",Auto,Chandni Chowk,Mehrauli,6.4,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-08-09,21:12:32,"""CNR6826947""",Completed,"""CID6791760""",eBike,Aya Nagar,Green Park,2.8,16.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,361.0,9.43,4.6,4.3,Credit Card,-1
2024-05-31,17:58:20,"""CNR7514875""",Cancelled by Driver,"""CID7220337""",Go Sedan,Civil Lines Gurgaon,Patel Chowk,8.9,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-21,15:32:12,"""CNR8277350""",Completed,"""CID4595750""",Go Sedan,Vishwavidyalaya,Laxmi Nagar,11.4,34.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,597.0,32.38,4.2,4.9,UPI,-1
2024-08-18,07:02:44,"""CNR1254458""",Completed,"""CID5546346""",Premier Sedan,Vasant Kunj,Model Town,9.9,20.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1328.0,14.11,4.2,3.3,Uber Wallet,-1
2024-10-28,20:52:52,"""CNR3204007""",Completed,"""CID6845532""",eBike,Udyog Vihar,Chhatarpur,11.6,40.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,134.0,23.34,4.7,4.5,Debit Card,-1
2024-04-06,15:13:49,"""CNR7263852""",Completed,"""CID7807016""",Go Mini,Dwarka Mor,Faridabad Sector 15,9.4,28.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,117.0,16.22,4.1,4.8,UPI,-1
2024-04-01,12:50:37,"""CNR2628423""",Completed,"""CID8770532""",Go Sedan,Udyog Bhawan,Gurgaon Railway Station,2.6,43.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,423.0,12.22,4.7,3.7,UPI,-1
2024-11-02,18:37:03,"""CNR7905460""",Cancelled by Driver,"""CID9105104""",Bike,Vaishali,Rohini East,7.0,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-26,20:03:22,"""CNR3863650""",Completed,"""CID2731127""",Auto,Subhash Chowk,Welcome,4.1,39.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,473.0,10.15,3.8,3.7,Cash,-1
2024-01-12,23:28:08,"""CNR5315630""",Completed,"""CID9714618""",Premier Sedan,Punjabi Bagh,Netaji Subhash Place,2.8,39.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,82.0,25.57,4.4,4.8,Cash,-1
2024-01-20,19:04:25,"""CNR5097124""",Incomplete,"""CID5870647""",Bike,Badarpur,Sonipat,7.8,22.3,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,980.0,15.45,0.0,0.0,UPI,-1
2024-05-07,19:49:25,"""CNR7466257""",Cancelled by Customer,"""CID6963410""",Bike,Meerut,Vatika Chowk,15.1,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-11,14:21:18,"""CNR4252670""",No Driver Found,"""CID7753341""",Bike,Qutub Minar,Sarai Kale Khan,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-29,11:31:46,"""CNR1347112""",Completed,"""CID6416052""",Bike,Keshav Puram,Badarpur,8.7,28.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,388.0,9.21,4.7,4.2,UPI,-1
2024-05-27,15:13:19,"""CNR6194798""",Completed,"""CID8918626""",Bike,Paschim Vihar,Kadarpur,6.0,29.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,210.0,22.03,4.3,3.8,Cash,-1
2024-04-21,12:47:22,"""CNR6182837""",No Driver Found,"""CID4715631""",Uber XL,Noida Film City,Rajiv Nagar,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-30,14:42:24,"""CNR5958783""",Cancelled by Customer,"""CID9174344""",Auto,New Delhi Railway Station,Vatika Chowk,10.4,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-29,19:49:25,"""CNR9349342""",Completed,"""CID6142898""",Go Mini,Kanhaiya Nagar,Gurgaon Railway Station,13.4,27.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,487.0,19.97,3.4,4.9,Uber Wallet,-1
2024-11-13,16:47:40,"""CNR6600050""",Completed,"""CID2849745""",Go Sedan,Civil Lines Gurgaon,Chanakyapuri,11.7,41.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,597.0,27.07,4.6,4.3,UPI,-1
2024-01-30,15:42:40,"""CNR2350824""",Completed,"""CID3715473""",Auto,Sarojini Nagar,Rohini,3.9,35.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,471.0,29.51,4.6,3.3,Credit Card,-1
2024-02-26,18:18:00,"""CNR9972919""",Cancelled by Driver,"""CID4790828""",eBike,Vidhan Sabha,Badarpur,9.2,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-20,21:06:37,"""CNR2169273""",Incomplete,"""CID5579844""",Go Sedan,Lal Quila,Karkarduma,9.6,22.1,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,218.0,1.74,0.0,0.0,Uber Wallet,-1
2024-10-16,13:47:20,"""CNR8620081""",Completed,"""CID3315353""",Bike,INA Market,Civil Lines Gurgaon,3.7,29.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,169.0,24.73,3.1,4.9,Cash,-1
2024-06-14,21:15:45,"""CNR9105434""",Completed,"""CID7771319""",eBike,Gwal Pahari,Paharganj,3.8,26.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,54.0,41.01,4.2,4.2,Uber Wallet,-1
2024-12-02,10:26:45,"""CNR2500405""",Cancelled by Driver,"""CID9378551""",Auto,Pitampura,Okhla,11.1,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
